,Recency,Frequency,Monetary,Time,Diversity,R_score,F_score,M_score,T_score,D_score,RFMTD_Score,Cluster,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,R_Cluster,F_Cluster,M_Cluster,T_Cluster,D_Cluster,OverallScore,Segment
3068,3,9,3827.76,365,119,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
3069,50,4,1777.78,227,99,3,4,4,"(167.0, 277.0]",5,"344(167.0, 277.0]5",3,1,1,0,2,0,0,2,1,5,Low-Value
3070,322,1,302.0,0,14,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3071,23,3,1324.16,312,69,4,4,4,"(277.0, 373.0]",4,"444(277.0, 373.0]4",1,3,1,0,3,0,0,3,1,7,Mid-Value
3072,15,4,1022.13,246,46,4,4,4,"(167.0, 277.0]",3,"444(167.0, 277.0]3",1,3,1,0,3,0,0,2,0,5,Low-Value
3073,18,2,971.74,0,65,4,3,4,"(-0.001, 29.0]",4,"434(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
3074,10,4,1621.73,167,28,5,4,4,"(29.0, 167.0]",3,"544(29.0, 167.0]3",3,1,3,0,3,0,0,1,0,4,Low-Value
3075,262,1,25.5,0,1,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
3076,159,2,665.78,147,80,2,3,3,"(29.0, 167.0]",4,"233(29.0, 167.0]4",3,1,3,0,1,0,0,1,1,3,Low-Value
3077,33,6,10815.43,244,269,4,5,5,"(167.0, 277.0]",5,"455(167.0, 277.0]5",1,1,1,0,3,1,1,2,2,9,High-Value
3078,29,6,885.04,203,107,4,5,3,"(167.0, 277.0]",5,"453(167.0, 277.0]5",3,1,3,0,3,1,0,2,1,7,Mid-Value
3079,165,1,163.29999999999998,0,12,2,2,1,"(-0.001, 29.0]",1,"221(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
3080,47,1,248.61,0,29,3,2,2,"(-0.001, 29.0]",3,"322(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
3081,6,8,808.62,329,85,5,5,3,"(277.0, 373.0]",4,"553(277.0, 373.0]4",1,3,1,0,3,1,0,3,1,8,High-Value
3082,8,3,837.5,224,33,5,4,3,"(167.0, 277.0]",3,"543(167.0, 277.0]3",3,1,1,0,3,0,0,2,0,5,Low-Value
3083,288,1,116.19999999999999,0,9,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
3084,318,1,157.02,0,10,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
3085,3,2,606.91,56,35,5,3,3,"(29.0, 167.0]",3,"533(29.0, 167.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
3086,233,1,307.46,0,18,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
3087,119,1,138.32,0,7,2,2,1,"(-0.001, 29.0]",1,"221(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
3088,162,1,345.29999999999995,0,9,2,2,2,"(-0.001, 29.0]",1,"222(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
3089,185,1,298.89,0,31,1,2,2,"(-0.001, 29.0]",3,"122(-0.001, 29.0]3",2,0,0,0,1,0,0,0,0,1,Low-Value
3090,50,1,259.35,0,34,3,2,2,"(-0.001, 29.0]",3,"322(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
3091,152,5,1004.75,210,187,2,4,4,"(167.0, 277.0]",5,"244(167.0, 277.0]5",3,1,3,0,1,0,0,2,1,4,Low-Value
3092,335,1,157.09,0,14,1,2,1,"(-0.001, 29.0]",2,"121(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3093,5,5,2463.17,70,78,5,4,5,"(29.0, 167.0]",4,"545(29.0, 167.0]4",0,2,2,0,3,0,0,1,1,5,Low-Value
3094,16,7,4892.240000000001,250,13,4,5,5,"(167.0, 277.0]",2,"455(167.0, 277.0]2",1,3,1,0,3,1,0,2,0,6,Mid-Value
3095,107,2,425.0,157,21,2,3,2,"(29.0, 167.0]",2,"232(29.0, 167.0]2",3,1,3,0,2,0,0,1,0,3,Low-Value
3096,16,7,1139.73,355,34,4,5,4,"(277.0, 373.0]",3,"454(277.0, 373.0]3",1,3,1,0,3,1,0,3,0,7,Mid-Value
3097,276,1,380.5,0,24,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3098,16,12,10668.47,273,309,4,5,5,"(167.0, 277.0]",5,"455(167.0, 277.0]5",1,3,1,0,3,1,1,2,2,9,High-Value
3099,247,1,465.32,0,16,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3100,239,1,579.0,0,15,1,2,3,"(-0.001, 29.0]",2,"123(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
3101,1,2,984.57,83,42,5,3,4,"(29.0, 167.0]",3,"534(29.0, 167.0]3",0,2,2,0,3,0,0,1,0,4,Low-Value
3102,106,3,749.78,253,33,2,4,3,"(167.0, 277.0]",3,"243(167.0, 277.0]3",3,1,1,0,2,0,0,2,0,4,Low-Value
3103,23,4,1714.59,289,68,4,4,4,"(277.0, 373.0]",4,"444(277.0, 373.0]4",1,3,1,0,3,0,0,3,0,6,Mid-Value
3104,52,1,124.88,0,9,3,2,1,"(-0.001, 29.0]",1,"321(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
3105,195,3,1689.5,68,9,1,4,4,"(29.0, 167.0]",1,"144(29.0, 167.0]1",2,0,0,0,1,0,0,1,0,2,Low-Value
3106,24,1,213.78,0,14,4,2,1,"(-0.001, 29.0]",2,"421(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
3107,75,1,329.34,0,23,2,2,2,"(-0.001, 29.0]",2,"222(-0.001, 29.0]2",0,2,2,0,2,0,0,0,0,2,Low-Value
3108,18,2,251.70000000000002,160,19,4,3,2,"(29.0, 167.0]",2,"432(29.0, 167.0]2",3,1,3,0,3,0,0,1,0,4,Low-Value
3109,8,2,319.0,168,11,5,3,2,"(167.0, 277.0]",1,"532(167.0, 277.0]1",3,1,3,0,3,0,0,1,0,4,Low-Value
3110,32,3,1266.97,328,53,4,4,4,"(277.0, 373.0]",4,"444(277.0, 373.0]4",1,3,1,0,3,0,0,3,0,6,Mid-Value
3111,22,3,1538.88,150,96,4,4,4,"(29.0, 167.0]",5,"444(29.0, 167.0]5",3,1,3,0,3,0,0,1,1,5,Low-Value
3112,31,6,3518.03,210,111,4,5,5,"(167.0, 277.0]",5,"455(167.0, 277.0]5",3,1,3,0,3,1,0,2,1,7,Mid-Value
3113,29,10,1715.46,276,81,4,5,4,"(167.0, 277.0]",4,"454(167.0, 277.0]4",1,3,1,0,3,1,0,2,1,7,Mid-Value
3114,22,2,293.1,56,3,4,3,2,"(29.0, 167.0]",1,"432(29.0, 167.0]1",0,2,2,0,3,0,0,0,0,3,Low-Value
3115,33,7,2467.35,240,92,4,5,5,"(167.0, 277.0]",5,"455(167.0, 277.0]5",3,1,1,0,3,1,0,2,1,7,Mid-Value
3116,284,1,158.68,0,10,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
3117,39,2,206.34,165,11,3,3,1,"(29.0, 167.0]",1,"331(29.0, 167.0]1",3,1,3,0,3,0,0,1,0,4,Low-Value
3118,58,2,835.78,125,51,3,3,3,"(29.0, 167.0]",4,"333(29.0, 167.0]4",3,1,3,0,2,0,0,1,0,3,Low-Value
3119,289,1,224.91,0,16,1,2,1,"(-0.001, 29.0]",2,"121(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3120,79,1,317.76,0,15,2,2,2,"(-0.001, 29.0]",2,"222(-0.001, 29.0]2",0,2,2,0,2,0,0,0,0,2,Low-Value
3121,5,8,3766.6,125,36,5,5,5,"(29.0, 167.0]",3,"555(29.0, 167.0]3",3,1,3,0,3,1,0,1,0,5,Low-Value
3122,218,1,59.9,0,4,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
3123,44,4,1443.69,252,42,3,4,4,"(167.0, 277.0]",3,"344(167.0, 277.0]3",3,1,1,0,3,0,0,2,0,5,Low-Value
3124,202,1,306.13,0,15,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
3125,178,3,711.79,183,56,2,4,3,"(167.0, 277.0]",4,"243(167.0, 277.0]4",3,1,3,0,1,0,0,2,0,3,Low-Value
3126,56,4,796.03,259,91,3,4,3,"(167.0, 277.0]",4,"343(167.0, 277.0]4",1,3,1,0,2,0,0,2,1,5,Low-Value
3127,57,2,239.92000000000002,316,23,3,3,1,"(277.0, 373.0]",2,"331(277.0, 373.0]2",1,3,1,0,2,0,0,3,0,5,Low-Value
3128,8,6,3347.31,97,42,5,5,5,"(29.0, 167.0]",3,"555(29.0, 167.0]3",0,2,2,0,3,1,0,1,0,5,Low-Value
3129,47,2,144.0,13,1,3,3,1,"(-0.001, 29.0]",1,"331(-0.001, 29.0]1",0,2,2,0,3,0,0,0,0,3,Low-Value
3130,227,1,203.95,0,10,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
3131,11,7,2474.23,351,71,5,5,5,"(277.0, 373.0]",4,"555(277.0, 373.0]4",1,3,1,0,3,1,0,3,1,8,High-Value
3132,106,2,384.40000000000003,253,52,2,3,2,"(167.0, 277.0]",4,"232(167.0, 277.0]4",3,1,1,0,2,0,0,2,0,4,Low-Value
3133,59,2,444.74,148,19,3,3,2,"(29.0, 167.0]",2,"332(29.0, 167.0]2",3,1,3,0,2,0,0,1,0,3,Low-Value
3134,28,7,2095.13,340,163,4,5,5,"(277.0, 373.0]",5,"455(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
3135,36,7,1699.3000000000002,141,17,3,5,4,"(29.0, 167.0]",2,"354(29.0, 167.0]2",3,1,3,0,3,1,0,1,0,5,Low-Value
3136,274,2,262.62,86,26,1,3,2,"(29.0, 167.0]",3,"132(29.0, 167.0]3",2,0,0,0,0,0,0,1,0,1,Low-Value
3137,30,1,1013.01,0,29,4,2,4,"(-0.001, 29.0]",3,"424(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
3138,24,3,692.22,347,89,4,4,3,"(277.0, 373.0]",4,"443(277.0, 373.0]4",1,3,1,0,3,0,0,3,1,7,Mid-Value
3139,54,1,342.63,0,38,3,2,2,"(-0.001, 29.0]",3,"322(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
3140,36,6,3563.85,24,116,3,5,5,"(-0.001, 29.0]",5,"355(-0.001, 29.0]5",0,2,2,0,3,1,0,0,1,5,Low-Value
3141,175,4,1564.56,88,44,2,4,4,"(29.0, 167.0]",3,"244(29.0, 167.0]3",2,0,0,0,1,0,0,1,0,2,Low-Value
3142,54,1,384.08,0,13,3,2,2,"(-0.001, 29.0]",2,"322(-0.001, 29.0]2",0,2,2,0,2,0,0,0,0,2,Low-Value
3143,53,1,204.24,0,7,3,2,1,"(-0.001, 29.0]",1,"321(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
3144,27,8,2317.2200000000003,342,150,4,5,5,"(277.0, 373.0]",5,"455(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
3145,253,1,226.85,0,4,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
3146,40,7,2781.23,326,85,3,5,5,"(277.0, 373.0]",4,"355(277.0, 373.0]4",1,3,1,0,3,1,0,3,1,8,High-Value
3147,60,6,1069.1200000000001,298,79,3,5,4,"(277.0, 373.0]",4,"354(277.0, 373.0]4",1,3,1,0,2,1,0,3,1,7,Mid-Value
3148,234,1,113.5,0,9,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
3149,4,10,1960.72,363,146,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
3150,32,1,114.23,0,24,4,2,1,"(-0.001, 29.0]",2,"421(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
3151,24,14,3198.25,339,303,4,5,5,"(277.0, 373.0]",5,"455(277.0, 373.0]5",1,3,1,0,3,1,0,3,2,9,High-Value
3152,7,2,335.13,28,59,5,3,2,"(-0.001, 29.0]",4,"532(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
3153,65,1,354.15,0,27,3,2,2,"(-0.001, 29.0]",3,"322(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
3154,310,2,426.79,58,43,1,3,2,"(29.0, 167.0]",3,"132(29.0, 167.0]3",2,0,0,0,0,0,0,0,0,0,Low-Value
3155,309,1,393.49,0,21,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3156,19,6,939.32,349,28,4,5,4,"(277.0, 373.0]",3,"454(277.0, 373.0]3",1,3,1,0,3,1,0,3,0,7,Mid-Value
3157,16,8,1906.09,356,140,4,5,4,"(277.0, 373.0]",5,"454(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
3158,96,2,318.76,46,39,2,3,2,"(29.0, 167.0]",3,"232(29.0, 167.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
3159,264,8,3638.41,95,51,1,5,5,"(29.0, 167.0]",4,"155(29.0, 167.0]4",2,0,0,0,0,1,0,1,0,2,Low-Value
3160,12,10,3174.32,349,292,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,2,9,High-Value
3161,3,2,421.52,11,30,5,3,2,"(-0.001, 29.0]",3,"532(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
3162,35,1,190.88,0,25,3,2,1,"(-0.001, 29.0]",2,"321(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
3163,183,1,149.89000000000001,0,14,1,2,1,"(-0.001, 29.0]",2,"121(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
3164,25,2,550.06,347,24,4,3,3,"(277.0, 373.0]",2,"433(277.0, 373.0]2",1,3,1,0,3,0,0,3,0,6,Mid-Value
3165,13,6,916.13,350,88,5,5,4,"(277.0, 373.0]",4,"554(277.0, 373.0]4",1,3,1,0,3,1,0,3,1,8,High-Value
3166,11,2,314.69,11,18,5,3,2,"(-0.001, 29.0]",2,"532(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
3167,3,17,3744.65,368,297,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,2,9,High-Value
3168,313,1,382.5,0,15,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3169,108,2,1135.04,72,30,2,3,4,"(29.0, 167.0]",3,"234(29.0, 167.0]3",0,2,0,0,2,0,0,1,0,3,Low-Value
3170,1,26,8676.85,368,180,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,2,1,3,1,10,High-Value
3171,53,1,954.9,0,31,3,2,4,"(-0.001, 29.0]",3,"324(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
3172,205,1,171.45,0,9,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
3173,15,1,282.19,0,53,4,2,2,"(-0.001, 29.0]",4,"422(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
3174,120,1,318.65,0,68,2,2,2,"(-0.001, 29.0]",4,"222(-0.001, 29.0]4",0,2,2,0,2,0,0,0,0,2,Low-Value
3175,4,2,384.52,257,55,5,3,2,"(167.0, 277.0]",4,"532(167.0, 277.0]4",1,3,1,0,3,0,0,2,0,5,Low-Value
3176,363,1,283.28000000000003,0,37,1,2,2,"(-0.001, 29.0]",3,"122(-0.001, 29.0]3",2,0,0,0,0,0,0,0,0,0,Low-Value
3177,117,2,353.86,69,86,2,3,2,"(29.0, 167.0]",4,"232(29.0, 167.0]4",0,2,0,0,2,0,0,1,1,4,Low-Value
3178,18,1,178.26,0,18,4,2,1,"(-0.001, 29.0]",2,"421(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
3179,5,2,272.44,10,100,5,3,2,"(-0.001, 29.0]",5,"532(-0.001, 29.0]5",0,2,2,0,3,0,0,0,1,4,Low-Value
3180,41,2,298.41,258,69,3,3,2,"(167.0, 277.0]",4,"332(167.0, 277.0]4",1,3,1,0,3,0,0,2,1,6,Mid-Value
3181,107,2,240.0,204,12,2,3,1,"(167.0, 277.0]",2,"231(167.0, 277.0]2",3,1,3,0,2,0,0,2,0,4,Low-Value
3182,148,2,603.37,220,104,2,3,3,"(167.0, 277.0]",5,"233(167.0, 277.0]5",3,1,3,0,1,0,0,2,1,4,Low-Value
3183,52,5,1253.3600000000001,313,9,3,4,4,"(277.0, 373.0]",1,"344(277.0, 373.0]1",1,3,1,0,2,0,0,3,0,5,Low-Value
3184,208,1,63.440000000000005,0,23,1,2,1,"(-0.001, 29.0]",2,"121(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
3185,139,2,562.9,41,106,2,3,3,"(29.0, 167.0]",5,"233(29.0, 167.0]5",0,2,2,0,1,0,0,0,1,2,Low-Value
3186,2,3,310.64,145,60,5,4,2,"(29.0, 167.0]",4,"542(29.0, 167.0]4",3,1,3,0,3,0,0,1,0,4,Low-Value
3187,127,2,317.62,0,37,2,3,2,"(-0.001, 29.0]",3,"232(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
3188,108,4,763.64,137,3,2,4,3,"(29.0, 167.0]",1,"243(29.0, 167.0]1",3,1,3,0,2,0,0,1,0,3,Low-Value
3189,42,4,2148.63,220,70,3,4,5,"(167.0, 277.0]",4,"345(167.0, 277.0]4",3,1,3,0,3,0,0,2,1,6,Mid-Value
3190,35,1,111.97999999999999,0,24,3,2,1,"(-0.001, 29.0]",2,"321(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
3191,228,2,1065.3500000000001,95,67,1,3,4,"(29.0, 167.0]",4,"134(29.0, 167.0]4",2,0,0,0,1,0,0,1,0,2,Low-Value
3192,241,1,246.04,0,15,1,2,2,"(-0.001, 29.0]",2,"122(-0.001, 29.0]2",2,0,0,0,1,0,0,0,0,1,Low-Value
3193,58,1,187.82999999999998,0,8,3,2,1,"(-0.001, 29.0]",1,"321(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
3194,130,3,1703.41,169,79,2,4,4,"(167.0, 277.0]",4,"244(167.0, 277.0]4",3,1,3,0,2,0,0,1,1,4,Low-Value
3195,60,6,1652.58,276,229,3,5,4,"(167.0, 277.0]",5,"354(167.0, 277.0]5",1,3,1,0,2,1,0,2,2,7,Mid-Value
3196,22,1,153.92,0,44,4,2,1,"(-0.001, 29.0]",3,"421(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
3197,26,7,1064.11,346,88,4,5,4,"(277.0, 373.0]",4,"454(277.0, 373.0]4",1,3,1,0,3,1,0,3,1,8,High-Value
3198,9,7,1419.73,349,118,5,5,4,"(277.0, 373.0]",5,"554(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
3199,32,3,944.41,148,86,4,4,4,"(29.0, 167.0]",4,"444(29.0, 167.0]4",3,1,3,0,3,0,0,1,1,5,Low-Value
3200,4,2,525.24,12,92,5,3,3,"(-0.001, 29.0]",5,"533(-0.001, 29.0]5",0,2,2,0,3,0,0,0,1,4,Low-Value
3201,308,1,550.8000000000001,0,1,1,2,3,"(-0.001, 29.0]",1,"123(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
3202,8,9,1875.1100000000001,352,93,5,5,4,"(277.0, 373.0]",5,"554(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
3203,29,3,556.95,35,53,4,4,3,"(29.0, 167.0]",4,"443(29.0, 167.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
3204,17,1,131.78,0,49,4,2,1,"(-0.001, 29.0]",4,"421(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
3205,101,2,498.42,23,30,2,3,3,"(-0.001, 29.0]",3,"233(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
3206,12,4,669.11,161,50,5,4,3,"(29.0, 167.0]",4,"543(29.0, 167.0]4",3,1,3,0,3,0,0,1,0,4,Low-Value
3207,21,1,197.63,0,59,4,2,1,"(-0.001, 29.0]",4,"421(-0.001, 29.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
3208,15,5,1135.63,290,68,4,4,4,"(277.0, 373.0]",4,"444(277.0, 373.0]4",1,3,1,0,3,0,0,3,0,6,Mid-Value
3209,361,1,250.04,0,53,1,2,2,"(-0.001, 29.0]",4,"122(-0.001, 29.0]4",2,0,0,0,0,0,0,0,0,0,Low-Value
3210,11,19,8631.31,342,13,5,5,5,"(277.0, 373.0]",2,"555(277.0, 373.0]2",1,3,1,0,3,1,1,3,0,8,High-Value
3211,95,1,82.75,0,11,2,2,1,"(-0.001, 29.0]",1,"221(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
3212,78,2,1384.85,238,55,2,3,4,"(167.0, 277.0]",4,"234(167.0, 277.0]4",3,1,1,0,2,0,0,2,0,4,Low-Value
3213,139,3,644.3,20,11,2,4,3,"(-0.001, 29.0]",1,"243(-0.001, 29.0]1",0,2,2,0,1,0,0,0,0,1,Low-Value
3214,31,1,2328.84,0,24,4,2,5,"(-0.001, 29.0]",2,"425(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
3215,25,8,2527.92,287,120,4,5,5,"(277.0, 373.0]",5,"455(277.0, 373.0]5",1,3,1,0,3,1,0,3,1,8,High-Value
3216,2,38,6292.26,355,256,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,2,0,3,2,10,High-Value
3217,46,3,2600.34,43,8,3,4,5,"(29.0, 167.0]",1,"345(29.0, 167.0]1",0,2,2,0,3,0,0,0,0,3,Low-Value
3218,100,3,1200.6200000000001,267,57,2,4,4,"(167.0, 277.0]",4,"244(167.0, 277.0]4",3,1,1,0,2,0,0,2,0,4,Low-Value
3219,8,2,700.86,59,94,5,3,3,"(29.0, 167.0]",5,"533(29.0, 167.0]5",0,2,2,0,3,0,0,0,1,4,Low-Value
3220,15,7,921.07,277,125,4,5,4,"(167.0, 277.0]",5,"454(167.0, 277.0]5",1,3,1,0,3,1,0,2,1,7,Mid-Value
3221,18,4,990.23,348,43,4,4,4,"(277.0, 373.0]",3,"444(277.0, 373.0]3",1,3,1,0,3,0,0,3,0,6,Mid-Value
3222,280,1,96.8,0,6,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
3223,14,2,523.11,300,29,4,3,3,"(277.0, 373.0]",3,"433(277.0, 373.0]3",1,3,1,0,3,0,0,3,0,6,Mid-Value
3224,23,2,363.9,44,5,4,3,2,"(29.0, 167.0]",1,"432(29.0, 167.0]1",0,2,2,0,3,0,0,0,0,3,Low-Value
3225,124,1,175.2,0,1,2,2,1,"(-0.001, 29.0]",1,"221(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
3226,86,1,494.25,0,28,2,2,3,"(-0.001, 29.0]",3,"223(-0.001, 29.0]3",0,2,2,0,2,0,0,0,0,2,Low-Value
3227,302,2,307.02,6,11,1,3,2,"(-0.001, 29.0]",1,"132(-0.001, 29.0]1",2,0,0,0,0,0,0,0,0,0,Low-Value
3228,151,4,2027.8700000000001,158,421,2,4,5,"(29.0, 167.0]",5,"245(29.0, 167.0]5",3,1,3,0,1,0,0,1,2,4,Low-Value
3229,17,8,6643.93,344,389,4,5,5,"(277.0, 373.0]",5,"455(277.0, 373.0]5",1,3,1,0,3,1,0,3,2,9,High-Value
3230,94,2,243.36,270,9,2,3,2,"(167.0, 277.0]",1,"232(167.0, 277.0]1",1,1,1,0,2,0,0,2,0,4,Low-Value
3231,30,11,12353.29,336,229,4,5,5,"(277.0, 373.0]",5,"455(277.0, 373.0]5",1,3,1,0,3,1,1,3,2,10,High-Value
3232,157,3,781.36,209,147,2,4,3,"(167.0, 277.0]",5,"243(167.0, 277.0]5",3,1,3,0,1,0,0,2,1,4,Low-Value
3233,355,1,193.64,0,17,1,2,1,"(-0.001, 29.0]",2,"121(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3234,46,1,160.57,0,31,3,2,1,"(-0.001, 29.0]",3,"321(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
3235,15,4,537.74,181,70,4,4,3,"(167.0, 277.0]",4,"443(167.0, 277.0]4",3,1,3,0,3,0,0,2,1,6,Mid-Value
3236,4,15,2676.56,369,299,5,5,5,"(277.0, 373.0]",5,"555(277.0, 373.0]5",1,3,1,0,3,1,0,3,2,9,High-Value
3237,86,1,228.96,0,1,2,2,1,"(-0.001, 29.0]",1,"221(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
3238,15,5,1159.52,283,180,4,4,4,"(277.0, 373.0]",5,"444(277.0, 373.0]5",1,3,1,0,3,0,0,3,1,7,Mid-Value
3239,179,1,110.75,0,8,1,2,1,"(-0.001, 29.0]",1,"121(-0.001, 29.0]1",2,0,0,0,1,0,0,0,0,1,Low-Value
3240,8,4,1286.07,42,66,5,4,4,"(29.0, 167.0]",4,"544(29.0, 167.0]4",0,2,2,0,3,0,0,0,0,3,Low-Value
3241,36,3,587.15,237,22,3,4,3,"(167.0, 277.0]",2,"343(167.0, 277.0]2",3,1,1,0,3,0,0,2,0,5,Low-Value
3242,129,2,1740.0,25,5,2,3,4,"(-0.001, 29.0]",1,"234(-0.001, 29.0]1",0,2,2,0,2,0,0,0,0,2,Low-Value
3243,51,1,1393.06,0,15,3,2,4,"(-0.001, 29.0]",2,"324(-0.001, 29.0]2",0,2,2,0,2,0,0,0,0,2,Low-Value
3244,312,1,178.22,0,19,1,2,1,"(-0.001, 29.0]",2,"121(-0.001, 29.0]2",2,0,0,0,0,0,0,0,0,0,Low-Value
3245,24,2,388.14,0,41,4,3,2,"(-0.001, 29.0]",3,"432(-0.001, 29.0]3",0,2,2,0,3,0,0,0,0,3,Low-Value
3246,303,2,365.85,52,55,1,3,2,"(29.0, 167.0]",4,"132(29.0, 167.0]4",2,0,0,0,0,0,0,0,0,0,Low-Value
3247,11,1,127.86,0,13,5,2,1,"(-0.001, 29.0]",2,"521(-0.001, 29.0]2",0,2,2,0,3,0,0,0,0,3,Low-Value
